"Tipo","SeqMain","SeqSub","Sql","Sessao"
"QUESTAO","150","3","SELECT DISTINCT GPAR.CAMPO1
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR IN (9401,9405, 9407, 9411, 9406, 9416, 9412, 9404)
AND GPAR.Campo1 in ( 
 'Acton',
'Action',
'Agrale',
'Agro-Leite',
'Airbus',
'Asus',
'Baldan',
'BS AGRO',
'Cameco',
'Case',
'CBT',
'Civemasa',
'Condor',
'DMB',
'DRS',
'Facchini',
'Fendt',
'FM Copling',
'Ford/NH',
'Green System',
'GTM',
'Herbicat',
'Ideal',
'Ipacol',
'Incomagri',
'Jacto',
'JAN',
'JF',
'Jinma',
'John Deere',
'Jumil',
'KBM',
'Kuhn',
'Lamborghini',
'Landini',
'Lavrale',
'LS Arabica',
'LS Tractor',
'Mahindra',
'Marchesan',
'Marispan',
'Massey',
'Maxion',
'Miac',
'Minami',
'Montana',
'Mtd Agricola',
'New Holland',
'Orion',
'Oxbo',
'PLA',
'Same',
'São José Industrial',
'SLC',
'Solis',
'Stara',
'Realmaq',
'Tatu',
'Tatu Marchesan',
'VALMET',
'Valtra',
'Vicon',
'Yanmar'
 )
ORDER BY 1",""
"QUESTAO","150","6","SELECT DISTINCT 
CPR.CODPRODUTO AS LISTA 
from IV$PRODUTO CPR
where cpr.FAMILIA = [Q:1]
AND CPR.MARCA = [Q:3]
AND CPR.EMUSO = 'S'
ORDER BY 1",""
"QUESTAO","150","30","SELECT DISTINCT 
CPR.CODPRODUTO AS LISTA 
from IV$PRODUTO CPR
where cpr.FAMILIA = [Q:1]
AND CPR.MARCA = 'John Deere'
AND CPR.EMUSO = 'S'
ORDER BY 1",""
"QUESTAO","151","12","select distinct familia 
From IV$PRODUTO
where familia in (
 'Tratores',
 'Colheitadeira grãos',
 'Plantadeira',
 'Colhedora de cana', 
 'Pulverizador',
 'Plataforma adicional',
 'Agricultura precisão',
 'Implementos'
 ) 
order by 1",""
"QUESTAO","151","15","SELECT DISTINCT GPAR.CAMPO1
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR IN (9401,9405, 9407, 9411, 9406, 9416, 9412, 9404)
AND GPAR.Campo1 in ( 
 'Acton',
'Action',
'Agrale',
'Agro-Leite',
'Airbus',
'Asus',
'Baldan',
'BS AGRO',
'Cameco',
'Case',
'CBT',
'Civemasa',
'Condor',
'DMB',
'DRS',
'Facchini',
'Fendt',
'Fido',
'FM Copling',
'Ford/NH',
'Green System',
'GTM',
'Herbicat',
'Ideal',
'Inroda',
'Ipacol',
'Incomagri',
'Jacto',
'JAN',
'JF',
'Jinma',
'John Deere',
'Jumil',
'KBM',
'Kuhn',
'Lamborghini',
'Landini',
'Lavrale',
'LS Arabica',
'LS Tractor',
'Mahindra',
'Marchesan',
'Marispan',
'Massey',
'Maxion',
'Menta Maquinas',
'Miac',
'Minami',
'Montana',
'Mtd Agricola',
'New Holland',
'Orion',
'Oxbo',
'Piccin',
'PLA',
'Same',
'São José Industrial',
'SLC',
'Solis',
'Stara',
'Realmaq',
'Tatu',
'Tatu Marchesan',
'VALMET',
'Valtra',
'Vicon',
'Yanmar'
 )
ORDER BY 1",""
"QUESTAO","151","18","SELECT DISTINCT 
CPR.DESCRICAO AS LISTA 
from IV$PRODUTO CPR
where cpr.FAMILIA = [Q:12]
AND CPR.MARCA = [Q:15]
AND CPR.EMUSO = 'S'
ORDER BY 1",""
"QUESTAO","152","10","SELECT LITERAL1 AS VENDEDOR FROM IV_GLOBALPAR
WHERE SEQGLBPAR = 28
ORDER BY LITERAL1",""
"QUESTAO","153","4","SELECT DISTINCT CPR.LITERAL1 FROM IV_GLOBALPAR CPR WHERE CPR.SEQGLBPAR = 9401 AND CPR.CAMPO1 = 'John Deere' ORDER BY 1",""
"QUESTAO","153","6","SELECT DISTINCT CPR.LITERAL1 FROM IV_GLOBALPAR CPR WHERE CPR.SEQGLBPAR = 9401 AND CPR.CAMPO1 = 'John Deere' ORDER BY 1",""
"QUESTAO","156","5","select distinct familia 
From IV$PRODUTO
where familia in (
 'Tratores',
 'Colheitadeira grãos',
 'Plantadeira',
 'Colhedora de cana', 
 'Pulverizador',
 'Plataforma adicional',
 'Agricultura precisão',
 'Implementos'
 ) 
order by 1",""
"QUESTAO","156","10","SELECT DISTINCT GPAR.CAMPO1
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR IN (9401,9405, 9407, 9411, 9406, 9416, 9412, 9404)
AND GPAR.Campo1 in ( 
 'Acton',
'Action',
'Agrale',
'Agro-Leite',
'Airbus',
'Alma',
'Asus',
'Baldan',
'BS AGRO',
'Cameco',
'Case',
'Cemag',
'CBT',
'Civemasa',
'Condor',
'DMB',
'DRS',
'Facchini',
'Fendt',
'Fido',
'FM Copling',
'Ford/NH',
'Green System',
'GTM',
'Herbicat',
'Ideal',
'Indutar',
'Inroda',
'Ipacol',
'Incomagri',
'Jacto',
'JAN',
'JF',
'Jinma',
'John Deere',
'Jumil',
'KBM',
'Kuhn',
'Lamborghini',
'Landini',
'Lavrale',
'LS Arabica',
'LS Tractor',
'Mahindra',
'Marchesan',
'Marispan',
'Massey',
'Maxion',
'Menta Maquinas',
'Miac',
'Minami',
'Montana',
'Mtd Agricola',
'New Holland',
'Nogueira',
'Orion',
'Oxbo',
'Piccin',
'PLA',
'Same',
'São José Industrial',
'SLC',
'Solis',
'Stara',
'Realmaq',
'Tatu',
'Tatu Marchesan',
'VALMET',
'Valtra',
'Vicon',
'Yanmar'
 )
ORDER BY 1",""
"QUESTAO","156","15","SELECT DISTINCT 
CPR.CODPRODUTO AS LISTA 
from IV$PRODUTO CPR
where cpr.FAMILIA = [Q:5]
AND CPR.MARCA = [Q:10]
AND CPR.EMUSO = 'S'
ORDER BY 1",""
"QUESTAO","157","1","select distinct familia 
From IV$PRODUTO
where familia in (
 'Tratores',
 'Colheitadeira grãos',
 'Plantadeira',
 'Colhedora de cana', 
 'Pulverizador',
 'Plataforma adicional',
 'Agricultura precisão',
 'Implementos'
 ) 
order by 1",""
"QUESTAO","157","5","SELECT DISTINCT GPAR.CAMPO1
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR IN (9401,9405, 9407, 9411, 9406, 9416, 9412, 9404)
AND GPAR.Campo1 in ( 
 'Acton',
'Action',
'Agrale',
'Agro-Leite',
'Airbus',
'Alma',
'Asus',
'Baldan',
'BS AGRO',
'Cameco',
'Case',
'Cemag',
'CBT',
'Civemasa',
'Condor',
'DMB',
'DRS',
'Facchini',
'Fendt',
'Fido',
'FM Copling',
'Ford/NH',
'Green System',
'GTM',
'Herbicat',
'Ideal',
'Indutar',
'Inroda',
'Ipacol',
'Incomagri',
'Jacto',
'JAN',
'JF',
'Jinma',
'John Deere',
'Jumil',
'KBM',
'Kuhn',
'Lamborghini',
'Landini',
'Lavrale',
'LS Arabica',
'LS Tractor',
'Mahindra',
'Marchesan',
'Marispan',
'Massey',
'Maxion',
'Menta Maquinas',
'Miac',
'Minami',
'Montana',
'Mtd Agricola',
'New Holland',
'Nogueira',
'Orion',
'Oxbo',
'Piccin',
'PLA',
'Same',
'São José Industrial',
'SLC',
'Solis',
'Stara',
'Realmaq',
'Tatu',
'Tatu Marchesan',
'VALMET',
'Valtra',
'Vicon',
'Yanmar'
 )
ORDER BY 1",""
"QUESTAO","157","10","SELECT DISTINCT 
CPR.CODPRODUTO AS LISTA 
from IV$PRODUTO CPR
where cpr.FAMILIA = [Q:1]
AND CPR.MARCA = [Q:5]
AND CPR.EMUSO = 'S'
ORDER BY 1",""
"QUESTAO","159","1","SELECT DISTINCT 
CPR.LITERAL1 from IV_GLOBALPAR CPR 
WHERE CPR.Campo1 = 'John Deere'",""
"QUESTAO","159","26","select distinct familia 
From IV$PRODUTO
where familia in (
 'Tratores',
 'Colheitadeira grãos',
 'Plantadeira',
 'Colhedora de cana', 
 'Pulverizador',
 'Plataforma adicional',
 'Agricultura precisão',
 'Implementos'
 ) 
order by 1",""
"QUESTAO","159","27","SELECT DISTINCT GPAR.CAMPO1
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR IN (9401,9405, 9407, 9411, 9406, 9416, 9412, 9404)
AND GPAR.Campo1 in ( 
 'John Deere')
ORDER BY 1",""
"QUESTAO","160","1","SELECT DISTINCT 
CPR.LITERAL1 from IV_GLOBALPAR CPR 
WHERE CPR.Campo1 = 'John Deere'",""
"QUESTAO","160","17","select distinct familia 
From IV$PRODUTO
where familia in (
 'Tratores',
 'Colheitadeira grãos',
 'Plantadeira',
 'Colhedora de cana', 
 'Pulverizador',
 'Plataforma adicional',
 'Agricultura precisão',
 'Implementos'
 ) 
order by 1",""
"QUESTAO","160","18","SELECT DISTINCT GPAR.CAMPO1
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR IN (9401,9405, 9407, 9411, 9406, 9416, 9412, 9404)
AND GPAR.Campo1 in ( 
 'John Deere')
ORDER BY 1",""
"QUESTAO","162","1","select distinct familia 
From IV$PRODUTO
where familia in (
 'Tratores',
 'Colheitadeira grãos',
 'Plantadeira',
 'Colhedora de cana', 
 'Pulverizador',
 'Plataforma adicional',
 'Agricultura precisão',
 'Implementos'
 ) 
order by 1",""
"QUESTAO","162","5","SELECT DISTINCT 
CPR.CODPRODUTO AS LISTA 
from IV$PRODUTO CPR
where cpr.FAMILIA = [Q:1]
AND CPR.EMUSO = 'S'
ORDER BY 1",""
"QUESTAO","169","2","select Literal1 as Licencas from IV_GlobalPar
where SeqGlbPar = 9408
and Literal2 = 'Licenças Receptor'",""
"QUESTAO","169","6","select Literal1 as Licencas from IV_GlobalPar
where SeqGlbPar = 9408
and Literal2 = 'Licenças Monitor'",""
"QUESTAO","170","1","SELECT DISTINCT 
CPR.CODPRODUTO AS LISTA 
from IV$PRODUTO CPR
ORDER BY 1",""
"QUESTAO","170","45","SELECT LITERAL1 AS CULTURA FROM IV_GLOBALPAR
WHERE SEQGLBPAR = 31
ORDER BY LITERAL1",""
"QUESTAO","172","10","select distinct familia 
From IV$PRODUTO
where familia in (
 'Tratores',
 'Colheitadeira grãos',
 'Plantadeira',
 'Colhedora de cana', 
 'Pulverizador',
 'Plataforma adicional',
 'Agricultura precisão',
 'Implementos'
 ) 
order by 1",""
"QUESTAO","172","15","SELECT DISTINCT GPAR.CAMPO1
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR IN (9401,9405, 9407, 9411, 9406, 9416, 9412, 9404)
AND GPAR.Campo1 in ( 
 'Acton',
'Action',
'Agrale',
'Agro-Leite',
'Agroma',
'Airbus',
'Alma',
'Asus',
'Baldan',
'BS AGRO',
'Cameco',
'Case',
'Cemag',
'CBT',
'Civemasa',
'Condor',
'CLAAS',
'DMB',
'DRS',
'Facchini',
'Fendt',
'Fido',
'FM COPLING',
'Ford/NH',
'Green System',
'GTM',
'Herbicat',
'HM AGRO',
'Ideal',
'INDUTAR',
'Inroda',
'Ipacol',
'Incomagri',
'Jacto',
'JAN',
'JF',
'Jinma',
'John Deere',
'Jumil',
'Kamaq',
'KBM',
'KO',
'Kuhn',
'Lamborghini',
'Landini',
'Lavrale',
'LS Arabica',
'LS Tractor',
'Luma',
'Mahindra',
'Marchesan',
'MARCHER',
'Marispan',
'Massey',
'Maxion',
'Menta Maquinas',
'Miac',
'Minami',
'Montana',
'Mtd Agricola',
'New Holland',
'Nogueira',
'Orion',
'Oxbo',
'Piccin',
'PLA',
'Same',
'São José Industrial',
'Santa Izabel',
'SLC',
'Solis',
'Stara',
'Realmaq',
'Tatu',
'Tatu Marchesan',
'VALMET',
'Valtra',
'Vicon',
'Yanmar'
 )
ORDER BY 1",""
"QUESTAO","172","20","SELECT DISTINCT 
CPR.CODPRODUTO AS LISTA 
from IV$PRODUTO CPR
where cpr.FAMILIA = [Q:10]
AND CPR.MARCA = [Q:15]
AND CPR.EMUSO = 'S'
ORDER BY 1",""
"QUESTAO","94000000","1","SELECT DISTINCT CPR.LITERAL1 FROM IV_GLOBALPAR CPR WHERE CPR.SEQGLBPAR = 9403 ORDER BY 1",""
"QUESTAO","94000001","1","SELECT DISTINCT CPR.LITERAL1 FROM IV_GLOBALPAR CPR WHERE CPR.SEQGLBPAR = 9403 ORDER BY 1",""
"QUESTAO","94000002","1","SELECT DISTINCT CAMPO1 FROM IV_GLOBALPAR WHERE SEQGLBPAR = 9401 ORDER BY 1",""
"QUESTAO","94000002","3","SELECT DISTINCT CPR.LITERAL1 FROM IV_GLOBALPAR CPR WHERE CPR.SEQGLBPAR = 9401 AND CPR.CAMPO1 = [Q:01] 

UNION 

SELECT ' ' FROM DUAL ORDER BY 1",""
"QUESTAO","94000002","21","SELECT CTR.PARAMETRO AS TIPO
FROM IV_GLOBALPARCTRL CTR
WHERE CTR.SEQGLBPAR IN (9401, 9405, 9407, 9411, 9406, 9416, 9412,2,3,9404,9408)
",""
"QUESTAO","94000003","1","SELECT DISTINCT 
CASE [Q:19] WHEN 'Plataforma Adicional' THEN CAMPO2 ELSE CPR.LITERAL1 END AS LISTA 
FROM IV_GLOBALPAR CPR
WHERE CPR.SEQGLBPAR = ( SELECT SEQGLBPAR FROM IV_GLOBALPARCTRL WHERE PARAMETRO = [Q:19] ) 
AND CPR.CAMPO1 = [Q:23] 

ORDER BY 1",""
"QUESTAO","94000003","19","SELECT CTR.PARAMETRO AS TIPO
FROM IV_GLOBALPARCTRL CTR
WHERE CTR.SEQGLBPAR IN (9401, 9405, 9407, 9408, 9409, 9411, 9406, 9404, 9416, 9412)",""
"QUESTAO","94000003","23","SELECT DISTINCT CPR.CAMPO1 FROM IV_GLOBALPAR CPR
WHERE CPR.SEQGLBPAR = (SELECT SEQGLBPAR FROM IV_GLOBALPARCTRL WHERE PARAMETRO = [Q:19]) 
ORDER BY 1",""
"QUESTAO","94000003","28","SELECT DISTINCT LITERAL1 FROM IV_GLOBALPAR WHERE SEQGLBPAR = 9415 ORDER BY 1
",""
"QUESTAO","94000003","36","SELECT DISTINCT CPR.LITERAL2 FROM IV_GLOBALPAR CPR
WHERE CPR.SEQGLBPAR = (SELECT SEQGLBPAR FROM IV_GLOBALPARCTRL WHERE PARAMETRO = [Q:19])
AND CPR.CAMPO1 = [Q:23] ORDER BY 1",""
"QUESTAO","94000003","53","SELECT DISTINCT NOMERAZAO II ' - ' II SEQPESSOA 
FROM GE_PESSOA
ORDER BY 1",""
"QUESTAO","94000005","1","SELECT DISTINCT CPR.LITERAL1 FROM IV_GLOBALPAR CPR WHERE CPR.SEQGLBPAR = 9401 AND CPR.CAMPO1 = 'John Deere' ORDER BY 1",""
"QUESTAO","94000005","3","SELECT DISTINCT CIDADE FROM GE_CIDADE ORDER BY 1",""
"QUESTAO","94000005","8","SELECT DISTINCT GPAR.LITERAL2
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR = 9404
ORDER BY 1",""
"QUESTAO","94000005","9","SELECT DISTINCT GPAR.LITERAL1
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR = 9400
AND GPAR.SIMNAO9 = 1
ORDER BY 1",""
"QUESTAO","94000005","10","SELECT DISTINCT GPAR.LITERAL2
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR = 9404
ORDER BY 1",""
"QUESTAO","94000005","12","SELECT DISTINCT GPAR.CAMPO2
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR = 9403
ORDER BY 1",""
"QUESTAO","94000005","13","SELECT DISTINCT GPAR.LITERAL1
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR = 9403
AND GPAR.CAMPO2 = [Q:12]
ORDER BY 1",""
"QUESTAO","94000005","41","SELECT DISTINCT GPAR.LITERAL2
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR = 9404
ORDER BY 1",""
"QUESTAO","94000006","1","SELECT DISTINCT CAMPO1 FROM IV_GLOBALPAR WHERE SEQGLBPAR = 9401 ORDER BY 1",""
"QUESTAO","94000006","2","SELECT DISTINCT GPAR.LITERAL1
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR = 9413
ORDER BY 1",""
"QUESTAO","94000006","3","SELECT DISTINCT CPR.LITERAL1  FROM IV_GLOBALPAR CPR  WHERE CPR.SEQGLBPAR = 9401  AND CPR.CAMPO1 = [Q:01] 

UNION 

SELECT ' ' FROM DUAL  ORDER BY 1",""
"QUESTAO","94000006","8","SELECT DISTINCT CPR.LITERAL1 FROM IV_GLOBALPAR CPR WHERE CPR.SEQGLBPAR = 9401 AND CPR.CAMPO1 = 'John Deere'  ORDER BY 1",""
"QUESTAO","94000008","1","SELECT DISTINCT CAMPO1 FROM IV_GLOBALPAR WHERE SEQGLBPAR = 9401 ORDER BY 1",""
"QUESTAO","94000008","2","SELECT DISTINCT GPAR.LITERAL1
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR = 9413
ORDER BY 1",""
"QUESTAO","94000008","3","SELECT DISTINCT CPR.LITERAL1  FROM IV_GLOBALPAR CPR  WHERE CPR.SEQGLBPAR = 9401  AND CPR.CAMPO1 = [Q:01] 

UNION 

SELECT ' ' FROM DUAL  ORDER BY 1",""
"QUESTAO","94000008","8","SELECT DISTINCT CPR.LITERAL1 FROM IV_GLOBALPAR CPR WHERE CPR.SEQGLBPAR = 9401 AND CPR.CAMPO1 = 'John Deere'  ORDER BY 1",""
"QUESTAO","94000008","10","SELECT CTR.PARAMETRO AS TIPO
FROM IV_GLOBALPARCTRL CTR
WHERE CTR.SEQGLBPAR IN (9401, 9405, 9407, 9411, 9406, 9416, 9412,2,3,9404,9408)
",""
"QUESTAO","94000009","1","SELECT DISTINCT GPAR.CAMPO1
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR = 9404
ORDER BY 1",""
"QUESTAO","94000009","2","SELECT DISTINCT GPAR.LITERAL1
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR = 9413
ORDER BY 1",""
"QUESTAO","94000009","3","SELECT DISTINCT GPAR.LITERAL2
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR = 9404",""
"QUESTAO","94000009","8","SELECT DISTINCT GPAR.LITERAL2
FROM IV_GLOBALPAR GPAR
WHERE GPAR.SEQGLBPAR = 9404",""
"QUESTAO","94000010","5","SELECT DISTINCT CPR.LITERAL1 FROM IV_GLOBALPAR CPR WHERE CPR.SEQGLBPAR = 9406
ORDER BY 1",""
"QUESTAO","94000010","25","SELECT DISTINCT CPR.LITERAL1 
FROM IV_GLOBALPAR CPR 
WHERE CPR.SEQGLBPAR = 9401 AND CPR.CAMPO1 = 'John Deere' ORDER BY 1",""
