"SeqFormulario","Questao","Descricao","NroReferencia","DescReduzida","Nomecoluna","Grupo","TipoDado","NumMinimo","NumMaximo","Peso","ProximaQuestao","Script","Tamanho","Prefixoresposta","Permitepeso","EmUso","ExigeResposta","QTDEDECIMAL"
"85","78","Detalhes desconto incondicional","0042","Detalhes desconto incondiciona","DETALHES_DESCONTO_IN","","C","","","1,00","","Detalhes desconto incondicional","60",""," ","1","",""
"85","85","Sinal Embutido","0020","Sinal EmSinal Embutido","SINAL_EMSINAL_EMBUTI","","V","","","1,00","","Sinal Embutido","8",""," ","1","","2"
"85","95","Forma Pagamento","0050","Forma Pagamento","FORMA_PAGAMENTO","","M","","","1,00","","Forma Pagamento","20",""," ","1","S",""
"85","100","Recebimento do Equipamento","0132","Recebimento do Equipamento","RECEBIMENTO_DO_EQUIP","","L","","","1,00","152","Recebimento do Equipamento","3","","","1","",""
"85","105","Codigo Finame","0055","Codigo Finame","CODIGO_FINAME","","C","","","1,00","","Codigo Finame","12",""," ","1","S",""
"85","110","Informação de Faturamento","0110","Informação de Faturamento ","INFORMACAO_DE_FATURA","","C","","","1,00","152","Informação de Faturamento","500","","","1","",""
"85","111","Informação Para o Financeiro","0086","Informação Para o Financeiro","INF_FINANCEIRO","","C","","","1,00","152","Informação Para o Financeiro","500","","","1","",""
"85","115","Codigo MDA","0060","Codigo MDA","CODIGO_MDA","","N","","","1,00","","Codigo MDA","8",""," ","0","","0"
"85","120","Formulario Cancelado","0120","Formulario Cancelado","FORMULARIO_CANCELADO","","L","","","1,00","152","Formulario Cancelado","3","","","1","",""
"85","122","Formulario AMS Numero","0003","Formulario AMS Numero","NUMERO_AMS","","S","","","1,00","152","Formulario AMS Numero","20",""," ","0","",""
"85","123","Formulario Implemento Numero","0002","Formulario Implemento Numero","NUMERO_IMP","","S","","","1,00","3","Formulario Implemento Numero","20",""," ","0","N",""
"85","124","Formulario Trator Numero","0001","Formulario Trator Numero","NUMERO","","S","","","1,00","123","Formulario Trator Numero","20",""," ","0","",""
"85","125","Instituicao Financeira (Selecionada)","0065","Instituicao Financeira","INSTITUICAO_FIINSTIT","","S","","","1,00","","Instituicao Financeira","20",""," ","1","S",""
"85","128","Status Processo Assist Comercial","0123","Status Processo Assist Com","PROCESSO_STATUS","","M","","","1,00","","Status Processo Assist Comercial","20",""," ","1","N",""
"85","129","NF Refaturamento","0130","NF Refaturamento","NF_REFATURAMENTO","","N","","","1,00","","NF Refaturamento","8",""," ","1","","0"
"85","130","Com Contrato","0089","Com Contrato","COM_CONTRATO","","L","","","1,00","152","Com Contrato","3","","","1","N",""
"85","132","Data Resposta (3)","0122","DaData Respostata Resposta (3)","DADATA_RESPOSTATA_RE","","D","","","1,00","","Data Resposta (3)","8",""," ","1","",""
"85","133","Data Resposta (1)","0103","Data Resposta (1)","DATA_RESPOSTA__1_","","D","","","1,00","","Data Resposta (1)","8",""," ","1","",""
"85","134","Data Resposta (2)","0108","Data Resposta (2)","DATA_RESPOSTA__2_","","D","","","1,00","","Data Resposta (2)","8",""," ","1","",""
"85","135","Taxa Flat","0070","Taxa Flat","TAXA_FLAT","","C","","","1,00","152","Taxa Flat","6",""," ","1","S",""
"85","136","Status Analise Banco (3)","0120","Status Analise Banco (3)","ANALISE_BC_3","","M","","","1,00","","Status Analise Banco (3)","20",""," ","1","",""
"85","137","Data Envio (2)","0106","Data Envio (2)","DATA_ENVIO__2_","","D","","","1,00","","Data Envio (2)","8",""," ","1","",""
"77","29","Kg Peso Traseiro (2º)","029","Kg Peso Traseiro (2º)","KG_PESO_TRASEIRO__2_","","M","","","1,00","","Kg Peso Traseiro (2º)","20","","","1","S",""
"77","30","Posicao Peso Traseiro (2º)","030","Posicao Peso Traseiro","POSICAO_PESO_TRASEI2","","M","","","1,00","","Posicao Peso Traseiro","20","","","1","S",""
"77","31","Qtde Peso Dianteiro","031","Qtde Peso Dianteiro","QTDE_PESO_DIANTEIRO","","M","","","1,00","","Qtde Peso Dianteiro","20","","","1","S",""
"77","32","Kg Peso Dianteiro","033","Kg Peso Dianteiro","KG_PESO_DIANTEIRO","","M","","","1,00","","Kg Peso Dianteiro","20","","","1","S",""
"77","33","Lastro Dianteiro","034","Lastro Dianteiro","LASTRO_DIANTEIRO__","","M","","","1,00","","Kg Peso Dianteiro","20","","","1","S",""
"77","34","Lastro Traseiro","033","Lastro Traseiro","LASTRO_TRASEIRO","","M","","","1,00","","Lastro Traseiro","20","","","1","S",""
"77","35","Rodado Traseiro","035","Rodado Traseiro","RODADO_TRASEIRO","","C","","","1,00","","Rodado Traseiro","30","","","1","S",""
"77","36","Rodado Dianteiro","036","Rodado Dianteiro","RODADO_DIANTEIRO","","C","","","1,00","","Rodado Dianteiro","30","","","1","S",""
"77","37","Qtde VCR Padrão","038","Qtde VCR Padrão","QTDE_VCR_100","","M","","","1,00","","Qtde VCR Padrão","20","","","1","S",""
"77","38","Qtde VCR Deluxe","038","Qtde VCR Deluxe","QTDE_VCR_300","","M","","","1,00","","Qtde VCR Deluxe","20","","","1","S",""
"77","39","Medida Bitola","039","Medida Bitola","MEDIDA_BITOLA","","C","","","1,00","","Medida Bitola","30","","","1","S",""
"77","40","Posicao Bitola","040","Posicao Bitola","POSICAO_BITOLA","","M","","","1,00","","Posicao Bitola","20","","","1","S",""
"77","41","AMS","042","AMS","AMS","","L","","","1,00","","AMS","3","","","1","S",""
"77","42","Receptor","042","Receptor","RECEPTOR","","M","","","1,00","","Receptor AMS","20","","","1","S",""
"77","43","Radio","045","Radio","RADIO","","M","","","1,00","","Radio","20","","","1","S",""
"77","44","Ativacao","043","Ativacao","ATIVACAO","","M","","","1,00","","Ativacao","20","","","1","S",""
"77","45","Monitor","044","Monitor","MONITOR","","M","","","1,00","","Monitor","20","","","1","S",""
"77","46","Volante","044","Volante","VOLANTE","","M","","","1,00","","Monitor AMS","20","","","1","S",""
"77","47","Conectividade","046","Conectividade","CONECTIVIDADCONECTIV","","M","","","1,00","","Conectividade","20","","","1","S",""
"77","48","Configuracoes AMS","048","Configuracoes AMS","CONFIGURACOES_AMS","","C","","","1,00","","Configuracoes AMS","2000","","","1","",""
"77","49","Chassi","049","Chassi","CHASSI","","C","","","1,00","","Chassi","20","","","1","",""
"77","50","Informacao Preparacao","050","Informacao Preparacao","INFORMACAO_PREPARACA","","C","","","1,00","","Informacao Preparacao (Agrega/desagrega)","4000","","","1","",""
"77","51","Previsao entrega preparacao","051","Previsao entrega preparacao","PREVISAO_ENTREGA_PRE","","D","","","1,00","","Previsao entrega preparacao (liberação de servicos)","8","","","1","",""
"77","52","Data entrega","052","Data entrega","DATA_ENTREGA","","D","","","1,00","","Data entrega","8","","","1","",""
"77","53","Transporte Entrega","060","Transporte Entrega","TRANSPORTE_ENTREGA","","M","","","1,00","","Transporte Entrega","20","","","0","",""
"77","54","Transportadora","054","Transportadora","TRANSPORTADORA","","C","","","1,00","","Transportadora Entrega","30","","","1","",""
"77","55","Valor Frete","055","Valor Frete","VALOR_FRETE","","V","","","1,00","","Valor Frete","8","","","1","","2"
"77","56","Produto Novo ou Usado","006","Produto Novo ou Usado","PRODUTO_NOVO_OU_USAD","","M","","","1,00","","Produto Novo ou Usado","20","","","0","",""
"77","57","Formulario Numero","005","Formulario Numero","FORMULARIO_NUMERO1","","N","","","1,00","","Formulario Numero","8","","","0","N","0"
"77","58","Desconto Incondicional","053","Desconto Incondicional","DESCONTO_INCONDICION","","L","","","1,00","59","Desconto Incondicional","3","","","1","",""
"77","59","Transporte Entrega","059","Transporte Entrega","TRANSPORTE_ENTREGA1","","C","","","1,00","60","Transporte Entrega","30","","","1","",""
"77","60","Meu Primeiro JD","060","Meu Primeiro JD","MEU_PRIMEIRO_JD","","L","","","1,00","61","Meu primeiro John Deere","3","","","0","",""
"77","61","Data Esperada para Entrega","061","Data Esperada para Entrega","DATA_ESPERADA_PARA_E","","D","","","1,00","62","Data Esperada para Entrega","8","","","0","S",""
"77","62","Data de Uso para Sazionalidade","062","Data de Uso para Sazionalidade","DATA_DE_USO_PARA_SAZ","","D","","","1,00","63","Data de Uso para Sazionalidade","8","","","0","S",""
"77","63","JD Quote","021","JD Quote","JD_QUOTE","","C","","","1,00","64","JD Quote","30","","","1","S",""
"77","64","COM CONTRATO GFC","064","COM CONTRATO GFC","COM_CONTRATO_GFC","","L","","","1,00","65","COM CONTRATO GFC","3","","","0","",""
"81","15","Especialista participou na Venda do AMS","0030","Especialista participou Venda","ESPECIALISTA_PARTICI","","M","","","1,00","","Especialista participou na Venda do AMS","20","","","1","S",""
"81","16","Possui acelerador - Produtos ou Pacotes","0003","Possui acelerador - Produtos o","POSSUI_ACELERADOR___","","L","","","1,00","17","Possui Acelerador - Produtos ou Pacotes","3","","","0","",""
"81","17","Valor comissão especialista","0040","Valor comissão especialista","VALOR_COMISSAO_ESPEC","","M","","","1,00","","Valor comissão especialista","20","","","0","",""
"81","18","Margem lucro operacional","0003","Margem lucro operacional","MARGEM_LUCRO_OPERACI","","C","","","1,00","","Margem lucro operacional","30","","","1","S",""
"81","19","Valor comissão CEN","0004","Valor comissão CEN","VALOR_COMISSAO_CEN","","V","","","1,00","","Valor comissão CEN","8","","","1","S","2"
"81","20","Comissão AMS adicional especialista","0040","Comissão adicional especialist","COMISSAO_ADICIONAL_E","","V","","","1,00","21","Comissão AMS adicional especialista","8","","","1","","2"
"81","21","Comissão AMS adicional CEN","0040","Comissão AMS adicional CEN","COMISSAO_AMS_ADICION","","V","","","1,00","","Comissão AMS adicional CEN","8","","","1","","2"
"81","22","Valor prêmio especialista","0004","Valor prêmio especialista","VALOR_PREMIO_ESPECIA","","V","","","1,00","","Valor prêmio especialista","8","","","1","S","2"
"81","23","Margem lucro operacional AMS","0070","Margem lucro operacional AMS","MARGEM_LUCROOPERACI","","C","","","1,00","","Margem lucro operacional AMS","30","","","1","",""
"81","24","Formulario Numero","0001","Formulario Numero","FORMULARIO_NUMERO","","M","","","1,00","","Formulario Numero","20","","","1","",""
"82","2","Itens AMS","002","Itens AMS","ITENS_AMS","","M","","","1,00","","Itens AMS","40","","","1","S",""
"82","3","Com instalacao AMS","003","Com instalacao AMS","COM_INSTALACAO_AMS","","L","","","1,00","","Com instalacao AMS","3","","","1","S",""
"82","4","Itens a agregar","004","Itens a agregar","ITENS_A_AGREGAR","","C","","","1,00","","Itens a agregar","200","","","1","",""
"82","5","Itens a desagregar","005","Itens a desagregar","ITENS_A_DESAGREGAR","","C","","","1,00","","Itens a desagregar","200","","","1","",""
"82","6","Ordem Servico Agrega/Desagrega","006","Ordem Servico Agrega","ORDEM_SERVICO_AGREGA","","C","","","1,00","","Ordem Servico Agrega","60","","","1","",""
"82","7","Quantidade Itens","007","Quantidade Itens","QUANTIDADE_ITENS","","M","","","1,00","","Quantidade Itens","20","","","1","S",""
"82","8","Chassi AMS - 1","008","Chassi AMS - 1","CHASSI_AMS___1","","C","","","1,00","","Chassi AMS - 1","18","","","1","",""
"82","9","Chassi AMS - 2","009","Chassi AMS - 2","CHASSI_AMS___2","","C","","","1,00","","Chassi AMS - 2","18","","","1","",""
"82","10","Chassi AMS - 3","010","Chassi AMS - 3","CHASSI_AMS___3","","C","","","1,00","","Chassi AMS - 3","18","","","1","",""
"82","11","Chassi AMS - 4","011","Chassi AMS - 4","CHASSI_AMS___4","","C","","","1,00","","Chassi AMS - 4","18","","","1","",""
"82","12","Chassi AMS - 5","012","Chassi AMS - 5","CHASSI_AMS___5","","C","","","1,00","","Chassi AMS - 5","18","","","1","",""
"82","13","Chassi AMS - 6","013","Chassi AMS - 6","CHASSI_AMS___6","","C","","","1,00","","Chassi AMS - 6","18","","","1","",""
"82","14","Chassi AMS - 7","014","Chassi AMS - 7","CHASSI_AMS___7","","C","","","1,00","","Chassi AMS - 7","18","","","1","",""
"82","15","Chassi AMS - 8","015","Chassi AMS - 8","CHASSI_AMS___8","","C","","","1,00","","Chassi AMS - 8","18","","","1","",""
"82","16","Chassi AMS - 9","016","Chassi AMS - 9","CHASSI_AMS___9","","C","","","1,00","","Chassi AMS - 9","18","","","1","",""
"79","3","TAXTAXA_FLAT_FLAT","0003","TAXTAXA_FLAT_FLAT","TAXTAXA_FLAT_FLAT","","C","","","1,00","152","TAXTAXA_FLAT_FLAT","30","","","0","",""
"79","4","STATUS_ANALISE_BANCO","0004","STATUS_ANALISE_BANCO","STATUS_ANALISE_BANCO","","C","","","1,00","","STATUS_ANALISE_BANCO","30","","","0","N",""
"79","5","NF Desconto Incondicional","0129","NF Desconto Incondicional","NF_DESCONTO_INCONDIC","","C","","","1,00","","NF Desconto Incondicional","30","","","1","",""
"79","6","Codigo MDA","0060","Codigo MDA","CODIGO_MDA1","","C","","","1,00","","Codigo MDA","10","","","1","S",""
"79","7","Com Contrato GFC","0041","Com Contrato GFC","COM_CONTRATOR_GFC","","L","","","1,00","152","Negociação com contrato GFC","3","","","0","",""
"79","10","Formulario Trator Numero","0001","Formulario Trator Numero","FORMULARIO_NUMERO","","M","","","1,00","","Formulario Trator Numero","20","","","1","S",""
"79","15","Valor Total","0004","Valor Total","VALOR_TOTAL","","V","","","1,00","","Valor Total","8","","","1","S","2"
"79","25","Valor do Sinal","0015","Valor Sinal","VALOR_DO_SINAL","","V","","","1,00","","Valor do Sinal","8","","","1","S","2"
"79","35","Data Sinal","0020","Data Sinal","DATA_SINAL","","D","","","1,00","","Data Sinal","8","","","1","S",""
"79","36","Recebimento usado","0036","Recebimento usado","RECEBIMENTO_USADO","","M","","","1,00","","Recebimento usado","20","","","0","",""
"79","37","Meu Primeiro JD","0002","Meu Primeiro JD","MEU_PRIMEIRO_JD","","L","","","1,00","152","Meu primeiro JD","3","","","1","S",""
"79","45","Valor Financiado","0025","Valor Financiado","VALOR_FINANCIADO","","V","","","1,00","","Valor Financiado","8","","","1","S","2"
"79","55","Valor Usado","0030","Valor Usado","VALOR_USADO","","V","","","1,00","","Valor Usado","8","","","0","S","2"
"79","65","Valor Avaliação Usado","0035","Valor Avaliação Usado","VALOR_AVALIACAO_USAD","","V","","","1,00","","Valor Avaliação Usado","8","","","0","S","2"
"79","75","Valor Bonificação/Desconto","0040","Valor Bonificação/Desconto","BONIFICACAO_DESCONTO","","V","","","1,00","","Bonificação/Desconto Financeiro","8","","","1","S","2"
"79","76","Tipo Bonificacao/Desconto","0041","Tipo Bonificacao/Desconto","TIPO_BONIFICACAO_DES","","M","","","1,00","","Tipo Bonificação/Desconto","25","","","1","S",""
"79","77","Valor desconto incondicional","0042","Valor desconto incondicional","VALOR_DESCONTO_INCON","","V","","","1,00","","Valor desconto incondicional","8","","","1","","2"
"79","78","Detalhes desconto incondicional","0042","Detalhes desconto incondiciona","DETALHES_DESCONTO_IN","","C","","","1,00","","Detalhes desconto incondicional","60","","","1","",""
"79","85","Sinal Embutido","0020","Sinal EmSinal Embutido","SINAL_EMSINAL_EMBUTI","","V","","","1,00","","Sinal Embutido","8","","","1","N","2"
"79","95","Forma Pagamento","0050","Forma Pagamento","FORMA_PAGAMENTO","","M","","","1,00","","Forma Pagamento","20","","","1","S",""
"79","100","Recebimento do Equipamento","0132","Recebimento do Equipamento","RECEBIMENTO_DO_EQUIP","","L","","","1,00","152","Recebimento Equipamento","3","","","1","",""
"79","105","Codigo Finame","0055","Codigo Finame","CODIGO_FINAME","","C","","","1,00","","Codigo Finame","12","","","1","S",""
"79","110","Informação de faturamento","0110","Informação de faturamento","INFORMACAO_DE_FATURA","","C","","","1,00","111","Informação de Faturamento","500","","","1","",""
"79","111","Informação Para o Financeiro","0086","Informação Para o Financeiro","INF_FINANCEIRO","","C","","","1,00","152","Informação Para o Financeiro","500","","","1","S",""
"79","115","Codigo MDA","0060","Codigo MDA","CODIGO_MDA","","N","","","1,00","","Codigo MDA","8","","","0","N","0"
"79","120","Formulario Cancelado","0120","Formulario Cancelado","FORMULARIO_CANCELADO","","L","","","1,00","152","Formulario Cancelado","3","","","1","",""
"79","121","Formulario Trator Numero","0001","Formulario Trator Numero","TRATOR_NUMERO","","N","","","1,00","152","Formulario Trator Numero","8","","","0","N","0"
"79","122","Formulario AMS Numero","0003","Formulario AMS Numero","NUMERO_AMS","","S","","","1,00","152","Formulario AMS Numero","20","","","0","",""
"79","123","Formulario Implemento Numero","0002","Formulario Implemento Numero","NUMERO_IMP","","S","","","1,00","3","Formulario Implemento Numero","20","","","0","",""
"79","124","Formulario Trator Numero","0001","Formulario Trator Numero","NUMERO","","S","","","1,00","","Formulario Trator Numero","20","","","0","N",""
"79","125","Instituicao Financeira (Selecionada)","0065","Instituicao Financeira","INSTITUICAO_FIINSTIT","","S","","","1,00","","Instituicao Financeira","20","","","1","S",""
"79","128","Status Processo Assist Comercial","0123","Status Processo Assist Com","PROCESSO_STATUS","","M","","","1,00","","Status Processo Assist Comercial","20","","","1","",""
"79","129","NF Refaturamento","0130","NF Refaturamento","NF_REFATURAMENTO","","N","","","1,00","","NF Refaturamento","8","","","1","","0"
"79","130","Com Contrato","0089","Com Contrato","COM_CONTRATO","","L","","","1,00","152","Com Contrato","3","","","1","",""
"79","132","Data Resposta (3)","0122","DaData Respostata Resposta (3)","DADATA_RESPOSTATA_RE","","D","","","1,00","","Data Resposta (3)","8","","","1","",""
"79","133","Data Resposta (1)","0103","Data Resposta (1)","DATA_RESPOSTA__1_","","D","","","1,00","","Data Resposta (1)","8","","","1","",""
"79","134","Data Resposta (2)","0108","Data Resposta (2)","DATA_RESPOSTA__2_","","D","","","1,00","","Data Resposta (2)","8","","","1","",""
"79","135","Taxa Flat","0070","Taxa Flat","TAXA_FLAT","","C","","","1,00","152","Taxa Flat","6","","","1","S",""
"79","136","Status Analise Banco (3)","0120","Status Analise Banco (3)","ANALISE_BC_3","","M","","","1,00","","Status Analise Banco (3)","20","","","1","",""
"79","137","Data Envio (2)","0106","Data Envio (2)","DATA_ENVIO__2_","","D","","","1,00","","Data Envio (2)","8","","","1","",""
"79","138","Data Envio (3)","0114","Data Envio (3)","DATA_ENVIO__3_","","D","","","1,00","","Data Envio (3)","8","","","1","",""
"79","139","Local Faturamento","0130","Local Faturamento","LOCAL_FATURAMENTO","","M","","","1,00","","Local Faturamento","21","","","0","",""
"79","140","Data Faturamento","0131","Data Faturamento","FATURAMENTO_REALIZAD","","D","","","1,00","","Data Faturamento","8","","","1","",""
"86","77","Valor desconto incondicional","0042","Valor desconto incondicional","VALOR_DESCONTO_INCON","","V","","","1,00","","Valor desconto incondicional","8",""," ","1","","2"
"86","78","Detalhes desconto incondicional","0042","Detalhes desconto incondiciona","DETALHES_DESCONTO_IN","","C","","","1,00","","Detalhes desconto incondicional","60",""," ","1","",""
"86","85","Sinal Embutido","0020","Sinal EmSinal Embutido","SINAL_EMSINAL_EMBUTI","","V","","","1,00","","Sinal Embutido","8",""," ","1","","2"
"86","95","Forma Pagamento","0050","Forma Pagamento","FORMA_PAGAMENTO","","M","","","1,00","","Forma Pagamento","20",""," ","1","S",""
"86","100","Recebimento do Equipamento","0132","Recebimento do Equipamento","RECEBIMENTO_DO_EQUIP","","L","","","1,00","152","Recebimento do Equipamento","3","","","1","",""
"86","105","Codigo Finame","0055","Codigo Finame","CODIGO_FINAME","","C","","","1,00","","Codigo Finame","12",""," ","1","S",""
"86","110","Informação de Faturamento","0110","Informação de Faturamento ","INFORMACAO_DE_FATURA","","C","","","1,00","111","Informação de Faturamento","500","","","1","",""
"86","111","Informação Para o Financeiro","0111","Informação Para o Financeiro","INF_FINANCEIRO","","C","","","1,00","152","Informação Para o Financeiro","500","","","1","",""
"86","115","Codigo MDA","0060","Codigo MDA","CODIGO_MDA","","N","","","1,00","","Codigo MDA","8",""," ","0","N","0"
"86","120","Formulario Cancelado","0120","Formulario Cancelado","FORMULARIO_CANCELADO","","L","","","1,00","152","Formulario Cancelado","3","","","1","N",""
"86","122","Formulario AMS Numero","0003","Formulario AMS Numero","NUMERO_AMS","","S","","","1,00","152","Formulario AMS Numero","20",""," ","0","N",""
"86","123","Formulario Implemento Numero","0002","Formulario Implemento Numero","NUMERO_IMP","","S","","","1,00","3","Formulario Implemento Numero","20",""," ","0","",""
"86","124","Formulario Trator Numero","0001","Formulario Trator Numero","NUMERO","","S","","","1,00","123","Formulario Trator Numero","20",""," ","0","",""
"86","125","Instituicao Financeira (Selecionada)","0065","Instituicao Financeira","INSTITUICAO_FIINSTIT","","S","","","1,00","","Instituicao Financeira","20",""," ","1","S",""
"86","128","Status Processo Assist Comercial","0123","Status Processo Assist Com","PROCESSO_STATUS","","M","","","1,00","","Status Processo Assist Comercial","20",""," ","1","",""
"86","129","NF Refaturamento","0130","NF Refaturamento","NF_REFATURAMENTO","","N","","","1,00","","NF Refaturamento","8",""," ","1","","0"
"86","130","Com Contrato","0089","Com Contrato","COM_CONTRATO","","L","","","1,00","152","Com Contrato","3","","","1","N",""
"86","132","Data Resposta (3)","0122","DaData Respostata Resposta (3)","DADATA_RESPOSTATA_RE","","D","","","1,00","","Data Resposta (3)","8",""," ","1","",""
"86","133","Data Resposta (1)","0103","Data Resposta (1)","DATA_RESPOSTA__1_","","D","","","1,00","","Data Resposta (1)","8",""," ","1","",""
"86","134","Data Resposta (2)","0108","Data Resposta (2)","DATA_RESPOSTA__2_","","D","","","1,00","","Data Resposta (2)","8",""," ","1","",""
"86","135","Taxa Flat","0070","Taxa Flat","TAXA_FLAT","","C","","","1,00","152","Taxa Flat","6",""," ","1","S",""
"86","136","Status Analise Banco (3)","0120","Status Analise Banco (3)","ANALISE_BC_3","","M","","","1,00","","Status Analise Banco (3)","20",""," ","1","",""
"86","137","Data Envio (2)","0106","Data Envio (2)","DATA_ENVIO__2_","","D","","","1,00","","Data Envio (2)","8",""," ","1","",""
"86","138","Data Envio (3)","0114","Data Envio (3)","DATA_ENVIO__3_","","D","","","1,00","","Data Envio (3)","8",""," ","1","",""
"85","138","Data Envio (3)","0114","Data Envio (3)","DATA_ENVIO__3_","","D","","","1,00","","Data Envio (3)","8",""," ","1","",""
"85","139","Local Faturamento","0130","Local Faturamento","LOCAL_FATURAMENTO","","M","","","1,00","","Local Faturamento","21",""," ","0","",""
"85","140","Data Faturamento","0131","Data Faturamento","FATURAMENTO_REALIZAD","","D","","","1,00","","Data Faturamento","8",""," ","1","",""
"85","141","Nota Fiscal","0129","Nota Fiscal","NOTA_FISCAL","","N","","","1,00","","Nota Fiscal","8",""," ","1","","0"
"85","142","Instituicao Financeira (Analise 2)","0104","Instituicao Financeira 2","INSTITUICAO_FINANCEI","","S","","","1,00","","Instituição Financeira Analise 2","20",""," ","1","",""
"85","143","Instituicao Financeira (Analise 3)","0110","Instituicao Financeira 3","ANALISE_3","","S","","","1,00","","Instituicao Financeira 3","20",""," ","1","",""
"85","144","Status Analise Banco (2)","0106","Status Analise Banco (2)","STATUS_BC_2","","M","","","1,00","","Status Analise Banco (2)","20",""," ","1","",""
"85","145","Gestor Bc / Telefone / E-mail do Banco","0085","Gestor Bc / Telefone / E-mail","GESTOR___TELEFONE___","","C","","","1,00","","Gestor Bc / Telefone / E-mail 

","100",""," ","1","S",""
"85","146","Status Analise Banco (1)","0102","Status Analise Bc","STATUS_ANALISE_BC","","M","","","1,00","","Status Analise Bc","20",""," ","1","",""
"85","147","Data Envio (1)","0101","Data Envio Data Envio 1","DATA_ENVIO_DATA_ENVI","","D","","","1,00","","Data Envio bnco 1","8",""," ","1","",""
"85","148","Instituicao Financeira (Analise 1)","0100","Instituicao Financeira Analise","ANALISE_2","","S","","","1,00","","Instituicao Financeira (Analise 1)","20",""," ","1","",""
"85","149","Status Processo Financ","0095","Status Processo Financ","STATUS_PROCESSO","","M","","","1,00","","Status Processo de Financiamento","20",""," ","1","",""
"85","150","Probabilidade Aprovacao","0090","Probabilidade Aprovacao","PROBABILIDADE","","M","","","1,00","","Probabilidade Aprovacao","20",""," ","1","",""
"86","3","TAXTAXA_FLAT_FLAT","0003","TAXTAXA_FLAT_FLAT","TAXTAXA_FLAT_FLAT","","C","","","1,00","152","TAXTAXA_FLAT_FLAT","30",""," ","0","",""
"86","4","STATUS_ANALISE_BANCO","0004","STATUS_ANALISE_BANCO","STATUS_ANALISE_BANCO","","C","","","1,00","","STATUS_ANALISE_BANCO","30",""," ","0","",""
"86","5","NF Desconto Incondicional","0129","NF Desconto Incondicional","NF_DESCONTO_INCONDIC","","C","","","1,00","","NF Desconto Incondicional","30",""," ","1","",""
"86","6","Codigo MDA","0060","Codigo MDA","CODIGO_MDA1","","C","","","1,00","152","Codigo MDA","10","","","1","N",""
"86","10","Formulario AMS Numero","0001","Formulario AMS Numero","FORMULARIO_NUMERO","","M","","","1,00","","Formulario AMS Numero","20",""," ","1","S",""
"86","15","Valor Total","0004","Valor Total","VALOR_TOTAL","","V","","","1,00","","Valor Total","8",""," ","1","S","2"
"86","25","Valor do Sinal","0015","Valor Sinal","VALOR_DO_SINAL","","V","","","1,00","","Valor do Sinal","8",""," ","1","S","2"
"86","35","Data Sinal","0020","Data Sinal","DATA_SINAL","","D","","","1,00","","Data Sinal","8",""," ","1","S",""
"86","36","Recebimento usado","0036","Recebimento usado","RECEBIMENTO_USADO","","M","","","1,00","","Recebimento usado","20",""," ","0","",""
"86","45","Valor Financiado","0025","Valor Financiado","VALOR_FINANCIADO","","V","","","1,00","","Valor Financiado","8",""," ","1","S","2"
"86","55","Valor Usado","0030","Valor Usado","VALOR_USADO","","V","","","1,00","","Valor Usado","8",""," ","0","","2"
"86","65","Valor Avaliação Usado","0035","Valor Avaliação Usado","VALOR_AVALIACAO_USAD","","V","","","1,00","","Valor Avaliação Usado","8",""," ","0","","2"
"86","75","Valor Bonificação/Desconto","0040","Valor Bonificação/Desconto","BONIFICACAO_DESCONTO","","V","","","1,00","","Bonificação/Desconto Financeiro","8",""," ","1","S","2"
"86","76","Tipo Bonificacao/Desconto","0041","Tipo Bonificacao/Desconto","TIPO_BONIFICACAO_DES","","M","","","1,00","","Tipo Bonificação/Desconto","25",""," ","1","S",""
"82","17","Chassi AMS - 10","017","Chassi AMS - 10","CHASSI_AMS___10","","C","","","1,00","","Chassi AMS - 10","18","","","1","",""
"82","18","Comar","018","Comar","COMAR","","C","","","1,00","","Comar","100","","","1","",""
"82","19","Produto Novo ou Usado","002","Produto Novo ou Usado","PRODUTO_NOVO_OU_USAD","","M","","","1,00","","Produto Novo ou Usado","20","","","1","S",""
"82","20","Formulario Numero","001","Formulario Numero","FORMULARIO_NUMERO","","M","","","1,00","","Formulario Numero","20","","","1","S",""
"82","21","Formulario Numero","001","Numero","NUMERO","","N","","","1,00","2","Numero","8","","","0","N","0"
"82","22","Desconto Incondicional","027","Desconto Incondicional","DESCONTO_INCONDICION","","L","","","1,00","23","Desconto Incondicional","3","","","1","",""
"82","23","Data Esperada para Entrega","023","Data Esperada para Entrega","DATA_ESPERADA_PARA_E","","D","","","1,00","24","Data Esperada para Entrega","8","","","0","S",""
"82","24","Data de Uso para Sazionalidade","024","Data de Uso para Sazionalidade","DATA_DE_USO_PARA_SAZ","","D","","","1,00","25","Data de Uso para Sazionalidade","8","","","0","S",""
"82","25","Previsão entrega preparação","025","Previsão entrega preparação","PREVISAO_ENTREGA_PRE","","D","","","1,00","26","Previsão entrega preparação (liberação de serviços)","8","","","1","",""
"82","26","Data entrega","026","Data entrega","DATA_ENTREGA","","D","","","1,00","","Data entrega","8","","","1","",""
"82","27","Transportadora","028","Transportadora","TRANSPORTADORA","","C","","","1,00","28","Transportadora entrega","30","","","1","",""
"82","28","Valor frete","029","Valor frete","VALOR_FRETE","","V","","","1,00","","Valor frete","8","","","1","","2"
"82","29","Transporte entrega","030","Transporte entrega","TRANSPORTE_ENTREGA","","C","","","1,00","","Transporte entrega","30","","","1","",""
